Anime_id,Title,Genre,Synopsis,Type,Producer,Studio,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired,Link,is_hentai
3905,Wanpaku Ouji no Orochi Taiji,['Adventure'],"This anime film tells the story of the god Susanoo (as a cute boy), whose mother Izanami had passed away. He was deeply hurt by the loss of his mother, but his father Izanagi told him that once she had died, she had gone to the heavens. Despite Izanagi's warnings, Susanoo eventually sets off to find her. Along with his companions Akahana (a little talking rabbit) and Taitanbo (a strong but friendly giant from the Land of Fire), Susanoo overcomes all obstacles in his long, wonderous voyage. He eventually comes to the Izumo Province, where he meets a little girl, Princess Kushinada, whom he becomes friends with (He also thought she was so beautiful that she looks like his mother Izanami). Kushinada's family tells Susanoo that their other seven daughters were sacrificed to the fearsome eight-headed serpent, the Orochi. Susanoo was so infatuated with Kushinada that he decided to help her family protect her and slay the Orochi once and for all, as he, Akahana and Taitanbo prepare for the spectacular showdown... 
 
(Source: nationmaster)",Movie,,['Toei Animation'],6.38,333.0,8771.0,1031.0,1.0,Unknown,"Mar 24, 1963",https://myanimelist.net/anime/3905/Wanpaku_Ouji_no_Orochi_Taiji,False
3761,Wanwan Sanjuushi,"['Adventure', 'Historical']","The story begins with the arrival of a brave young boy in Paris. His ambition is to join the glorious Imperial Guards, but fierce competition and the minimum age requirement hinder him from joining. The boy then challenges the well-known Three Musketeers in order to demonstrate his excellent skills with the sword. However, at the very moment the fight begins, a power-hungry group cuts in. Realizing their wicked intention, the boy D'artagnan and the Three Musketeers quickly cooperate and defeat them. This is the beginning of their friendship and commitment to fight conspiracy. ",TV,,['Nippon Animation'],6.76,891.0,7980.0,1626.0,26.0,Unknown,"Oct 2, 1981 to Mar 26, 1982",https://myanimelist.net/anime/3761/Wanwan_Sanjuushi,False
2018,Warau Hyouteki,"['Horror', 'Mystery']","Yuzuru was an average teenager who had almost forgotten that he was betrothed to Azusa when he was only six! Now arriving to claim what she feels is rightfully hers, only Satomi (Yuzuru's current girlfriend) stands in her way... and with the mysterious and frightening powers that Azusa brings, Satomi won't stand in her way for long! 
 
(Source: AniDB)",OVA,,['Studio Pierrot'],6.37,1154.0,6891.0,2508.0,1.0,Manga,"Mar 21, 1987",https://myanimelist.net/anime/2018/Warau_Hyouteki,False
3077,Warau Salesman,"['Psychological', 'Supernatural', 'Drama', 'Seinen']","Each episode follows Fukuzou Moguro, a traveling salesman, and his current customer. Moguro deals in things that give his customers their heart's desire, and once his deals are made and their unhealthy desires are satisfied, Moguro's customers are often left with terrible repercussions, especially if they break the rules of his deals...",TV,['TBS'],['Shin-Ei Animation'],6.65,276.0,6782.0,2169.0,103.0,Manga,"Oct 17, 1989 to Sep 29, 1992",https://myanimelist.net/anime/3077/Warau_Salesman,False
13171,Wasurenagumo,"['Comedy', 'Supernatural']","Legend says that centuries ago, a colossal spider ravaged Tokyo. Resistance was futile, as none could quell the havoc wrought upon the city by the beast. Fortunately, one man—the legendary exorcist—stopped the devastation. Using his divine powers, he sealed the monster away and the world has enjoyed peace ever since.  
 
Mizuki Henmi is an adolescent girl who is acquainted with Shu Suzuri, a dull young man who runs an old Japanese bookstore. During a routine visit to his store, Mizuki learns of a mysterious and valuable book that Shu is planning to sell. Unfortunately, the unrestrained Mizuki handles the book roughly, breaking the seal that kept it shut and revealing an odd entity—a cute spider.  
 
 Wasurenagumo  tells the story of Mizuki, Shu, and their seemingly harmless spider. However, ominous winds begin blowing. While Shu is infatued with his arachnid friend, Mizuki becomes wary of its every move… 
 
[Written by MAL Rewrite] 
",Movie,,['Production I.G'],7.17,12350.0,2705.0,24264.0,1.0,Unknown,"Mar 12, 2012",https://myanimelist.net/anime/13171/Wasurenagumo,False
1207,Wata no Kuni Hoshi,"['Drama', 'Fantasy', 'Psychological', 'Romance', 'Shoujo']","After two-month-old kitten Chibi-neko is abandoned by her former owners, she is found by 18-year-old Tokio. Although his mother is allergic to cats and has a great fear of them, she agrees to let him keep the kitten because she fears he is becoming too withdrawn after failing his university entrance exams. Chibi-neko soon falls in love with Tokio. 
 
In her own mind, Chibi-neko is a small human who speaks in human words, although people only ever seem to hear her meow, and she believes that all humans were once kittens like her. A stray cat tells Chibi-neko of a paradise called Cottonland, where dreams can come true. 
 
(Source: Wikipedia)",Movie,,['Mushi Production'],7.05,984.0,6571.0,2595.0,1.0,Manga,"Feb 11, 1984",https://myanimelist.net/anime/1207/Wata_no_Kuni_Hoshi,False
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"['Slice of Life', 'Comedy', 'School', 'Shounen']","After living 50 simulated high school lives and dating over 100 virtual boys, Tomoko Kuroki believes that she is ready to conquer her first year of high school. Little does she know that she is much less prepared than she would like to think. In reality, Tomoko is an introverted and awkward young girl, and she herself is the only one who doesn't realize it! With the help of her best friend, Yuu Naruse, and the support and love of her brother Tomoki, Tomoko attempts to brave the new world of high school life. 
 
 Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!  chronicles the life of a socially awkward and relatively friendless high school otaku as she attempts to overcome her personal barriers in order to live a fulfilling life. 
 
[Written by MAL Rewrite]",TV,"['TV Tokyo', 'Media Factory', 'MediaNet', 'AT-X', 'DAX Production', 'Sony Music Communications', 'Bushiroad', 'Good Smile Company', 'NichiNare']",['Silver Link.'],7.23,187850.0,182.0,354156.0,12.0,Web manga,"Jul 9, 2013 to Sep 24, 2013",https://myanimelist.net/anime/16742/Watashi_ga_Motenai_no_wa_Dou_Kangaetemo_Omaera_ga_Warui,False
32899,Watashi ga Motete Dousunda,"['Harem', 'Comedy', 'Romance', 'School', 'Shoujo']","Kae Serinuma is a very kind second-year high school student and a devoted otaku. A little known fact about her, though, is that she's obsessed with BL, or Boy's Love. Serinuma can't help but to fantasize about her male classmates falling for each other and enjoys imagining them together. A more known fact about Serinuma, however, is that she’s noticeably overweight.  
 
While watching her favorite show one day, Serinuma witnesses the death of her most beloved character. Utterly depressed, she can't muster up the energy to eat her meals, let alone attend school. After an entire week, she finally recovers. But now there's something unusual about her—during the time she refused to leave her room, she ended up losing a large amount of weight and has somehow become strikingly beautiful! 
 
Now catching the eye of everyone who sees her, she finds herself at the center of attention of four boys she has always known at her school. Though they all wish to spend time with her, Serinuma would much rather they spend time falling in love with one another. How will Serinuma deal with the four boys pursuing her BL-obsessed self? 
 
[Written by MAL Rewrite]",TV,"['TBS', 'Kodansha', 'DAX Production', 'Nippon Columbia', 'RAY']",['Brain&#039;s Base'],7.41,62100.0,551.0,141063.0,12.0,Manga,"Oct 7, 2016 to Dec 23, 2016",https://myanimelist.net/anime/32899/Watashi_ga_Motete_Dousunda,False
38999,Watashi ni Tenshi ga Maiorita! Special,"['Slice of Life', 'Comedy', 'Shoujo Ai']",Special bonus episode included on the third Blu-ray volume of  Watashi ni Tenshi ga Maiorita! . ,Special,,['Doga Kobo'],,2.0,3888.0,1443.0,1.0,4-koma manga,"May 24, 2019",https://myanimelist.net/anime/38999/Watashi_ni_Tenshi_ga_Maiorita_Special,False
1375,Watashi no Ashinaga Ojisan,"['Comedy', 'Historical', 'Romance', 'School', 'Shoujo', 'Slice of Life']","Daddy Long Legs is based on the novel of the same name by Jean Webster. It chronicles the adventures of Judy Abbott, an orphan in New York. During a meeting for the superintendent, with other important and rich people in attendance, a scholarship is offered to Judy by a mysterious benefactor. Catching only a glimpse of his tall shadow as he leaves, Judy calls him ""Daddy Long Legs"" and writes him letters every month as per his request. While studying at the Lincoln Memorial school, she makes many friends and learns about a world she never knew about before.  
 
(Source: ANN)",TV,,['Nippon Animation'],7.93,3367.0,4395.0,7608.0,40.0,Novel,"Jan 4, 1990 to Dec 23, 1990",https://myanimelist.net/anime/1375/Watashi_no_Ashinaga_Ojisan,False
6616,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,"['Action', 'Romance', 'Samurai', 'Sci-Fi']","After falling in battle, the samurai Jin wishes to be reincarnated with an ""invincible metal body""; thus he is reborn as a coffee vending machine in present-day Seoul. Each night, he continues his eternal battle with other samurai who have been reincarnated as otherwise mundane objects. But, one day, he meets Hemi, a girl who buys a drink from Jin's vending machine body. After many similar encounters, Jin realizes he has fallen in love with her. Will his love be able to reach Hemi? 
 
[Written by MAL Rewrite]",Special,['CoMix Wave Films'],,6.13,822.0,7527.0,1915.0,1.0,Original,"May 31, 2009",https://myanimelist.net/anime/6616/Watashi_no_Coffee_Samurai__Jihanki-teki_na_Kareshi,False
7458,Watashi no Shiranai Mesu no Kao,,"Masato lives a happy life with his wife, Ichika. But one day, a disc is sent to him. The disc contains some videos of Ichika having sex with someone. He can't turn his face away from it.... A few days later, another disc is sent to him.... The disc contains all of Ichika's sex history.... A man finally appears in front of Masato.... What does Masato think about her indecent past experiences...? What will happen to them in the end...? 
 
(Source: ErogeShop)",OVA,,,6.28,,6483.0,3704.0,,,"Jan 29, 2010",https://myanimelist.net/anime/7458/Watashi_no_Shiranai_Mesu_no_Kao,False
32084,"Watashitachi, Luck Logic-bu!","['Game', 'Comedy', 'School']","The comedy shorts follow four girls who are members of the Luck Logic Club, whose activity is playing the  Luck & Logic  card game.  Watashitachi, Luck Logic-bu!  will air approximately one minute before each episode of the main series. 
 
(Source: MAL News)",TV,['Bushiroad'],['Doga Kobo'],5.38,466.0,6787.0,2581.0,12.0,Card game,"Jan 9, 2016 to Mar 26, 2016",https://myanimelist.net/anime/32084/Watashitachi_Luck_Logic-bu,False
40267,Wave!!,,"Masaki Hinaoka, who grew up near the coast of Ooarai in Ibaraki Prefecture, meets a prince-like transfer student Shou Akitsuki before the summer break, who introduces him to the world of surfing. Through surfing, Masaki meets irreplaceable friends and experiences farewell as he becomes an adult. It is the beginning of a never-ending story of boys fascinated by the charm of surfing. 
 
(Source: MAL News)",,,,,,8863.0,1430.0,,,Not available,https://myanimelist.net/anime/40267/Wave,False
19081,Weekender Girl,['Music'],"Music video for the song ""Weekender Girl"" by kz (livetune) and Hachioji P under the label Toy's Factory. 
 
*Part of the split single release which includes the songs ""Weekender Girl"" for the game ""Hatsune Miku - Project DIVA -f."" and ""fake doll"". 
Cover artwork is illustrated by TNSK.",Music,"['Sega', 'Toy&#039;s Factory']",,6.55,1014.0,8042.0,1576.0,1.0,Unknown,"Aug 29, 2012",https://myanimelist.net/anime/19081/Weekender_Girl,False
447,Weiß Kreuz,"['Action', 'Drama', 'Shounen']","Aya, Yoji, Ken, and Omi are the four young men who comprise Weiss Kruez (WK), an assassin group who eliminates certain menaces to society. Each member has his own trademark fighting style. Aya is adept at fighting with a katana, Yoji has mastered the art of strangulation via strings, Ken is lethal with his metal claws, while Omi specializes in a wide array of projectiles. Under the command of a mysterious man known only as ""Persia"", the WK is dispatched to take care of drug rings, terrorist factions, and the like. But as things go along, they discover that most, if not all, the bad elements they have dealt with are somehow connected to the Takatori family. The Takatori family is rich, powerful, and influential. It seems if the problem is to be nipped in the bud, the WK would have to put an end to one of Japan's most prominent clans.  
 
(Source: AniDB) ",TV,"['Animate Film', 'Polygram Japan']","['Plum', 'Magic Bus']",6.81,5600.0,3621.0,14326.0,25.0,Unknown,"Apr 9, 1998 to Oct 1, 1998",https://myanimelist.net/anime/447/Wei%C3%9F_Kreuz,False
